seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,GIS_Elevation,Temperature (°C),Humidity (%),Cloud Cover (%),Wind Speed (km/h)
0.67,-0.225891471,-1.12084198,-0.749068081,-1.47670567,9.694580078,0.069635496,0.055497065,0.0365908,-0.031581709,-0.4358055,-0.511251032,0.560279787,0.484543651,-3.094471455,-1.419470429,-1.621762037,0.075000003,-45.11250305,-33.65625,143.2751662,,,-1.562991762,8.554340935,-0.649412072,-10.36875057,-60.58125305,-48.95625305,0.048013971,0.038728827,-0.030665412,-1.562991762,8.554340935,-0.649412072,19.81208788,32,83,18,21
0.68,0.030234635,-0.836761951,-0.538085788,-1.47520411,9.694830894,0.066423129,0.033139414,0.014844014,-0.026450445,-0.435620338,-0.510771662,0.560648352,0.484788969,-3.096596837,-1.419639707,-1.625169992,7.275000095,-49.08750153,-37.95000076,142.2920593,-0.021133423,996.6270752,-1.506281853,8.716454387,-0.421734992,-3.168750048,-64.57500458,-53.25000381,0.025656321,0.016982041,-0.025534148,-1.506281853,8.716454387,-0.421734992,19.78298203,32,83,18,21
0.69,0.121625006,-0.773748875,-0.408317074,-1.475691676,9.694791317,0.061145397,0.010079269,-0.006108648,0.022907429,-0.435521349,-0.510377675,0.561029375,0.484852359,-3.100181103,-1.419613183,-1.629695773,4.818750381,-46.25625229,-38.13750076,140.4949935,,,-1.241874957,9.010891724,-0.223968199,-5.625,-61.74375153,-53.43750381,0.002596175,-0.003970621,0.023823726,-1.241874957,9.010891724,-0.223968199,19.81947548,32,83,18,21
0.7,0.27109462,0.070404053,0.301453,-1.475471914,9.694815636,0.062552858,-0.009987639,0.005436696,0.039156432,-0.435600042,-0.510538518,0.560873032,0.484793246,-3.099223137,-1.419629991,-1.628281236,2.006250143,-46.74375153,-35.21250153,143.0089462,,,-1.261974669,10.03358402,0.592941445,-8.418750763,-62.21250153,-50.51250076,-0.017470733,0.007574723,0.040072731,-1.261974669,10.03358402,0.592941445,19.81088979,32,83,18,21
0.71,0.242156982,0.589951515,0.55782114,-1.474005461,9.694996357,0.068888877,-0.026603161,0.006780599,0.02583958,-0.435579613,-0.510803729,0.560564816,0.484888703,-3.094890237,-1.419751763,-1.623488426,5.962500095,-48.35625076,-36.15000153,143.2190702,,,-1.181456178,10.33878827,0.559920494,-4.481250286,-63.84375381,-51.45000076,-0.034086255,0.008918626,0.026755878,-1.181456178,10.33878827,0.559920494,19.78794863,32,83,18,21
0.72,-0.139783323,0.430308342,-0.247475326,-1.471908927,9.695309639,0.069670733,0.010384701,0.039858926,-0.010384701,-0.435579047,-0.51073733,0.560529917,0.484999418,-3.094293952,-1.419963837,-1.623034179,7.237500191,-48.11250305,-37.21875,142.2752703,-0.063415527,996.6321411,-1.666840219,10.11302547,-0.257467716,-3.206250191,-63.60000229,-52.51875305,0.002901608,0.041996954,-0.009468404,-1.666840219,10.11302547,-0.257467716,19.78022088,32,83,18,21
0.73,-0.320277691,-0.158472061,-0.664530128,-1.473554015,9.695103645,0.063166432,0.036926776,-0.021197008,-0.035246898,-0.435637534,-0.510515898,0.560806453,0.484860376,-3.098751903,-1.41982466,-1.627794743,2.193750143,-49.70625305,-38.30625153,142.3802638,,,-1.76494596,9.435378265,-0.546999246,-8.25,-65.17500305,-53.60625076,0.029443682,-0.019058981,-0.0343306,-1.76494596,9.435378265,-0.546999246,19.81261846,32,83,18,21
0.74,0.10806942,-0.467036247,0.151033595,-1.473302841,9.695126534,0.065506689,0.040775225,-0.015424335,-0.014202606,-0.435590088,-0.510583103,0.560733855,0.48491621,-3.097159386,-1.419840455,-1.626165509,1.725000024,-47.02500153,-36.43125153,142.2343077,,,-1.098305598,9.851250648,0.709471928,-8.71875,-62.49375153,-51.73125076,0.033292131,-0.013286309,-0.013286309,-1.098305598,9.851250648,0.709471928,19.80827429,32,83,18,21
0.75,0.509812742,0.217350006,0.870742857,-1.467859149,9.695878029,0.075623866,-0.010354158,0.052961976,-0.002626719,-0.435540512,-0.510822713,0.560267895,0.485246822,-3.090115428,-1.420350671,-1.618792772,3.656250238,-46.55625153,-33.09375,144.5935045,,,-1.05523479,9.722038269,0.695832825,-6.787500381,-62.02500153,-48.39375305,-0.017837252,0.055100002,-0.001710421,-1.05523479,9.722038269,0.695832825,19.80916029,32,83,18,21
0.76,0.235252559,0.324400902,-0.006225884,-1.460430205,9.696971416,0.079204325,-0.006933315,0.019486586,-0.02254091,-0.435671195,-0.510787696,0.559961736,0.485519707,-3.087413192,-1.421096563,-1.615958333,2.493750095,-46.59375,-33.95625305,143.9164559,-0.002639771,996.6248779,-1.098784161,10.07665462,-0.40725841,-7.931250095,-62.08125305,-49.25625229,-0.014416409,0.021624613,-0.021624613,-1.098784161,10.07665462,-0.40725841,19.81085081,32,83,18,21
0.77,0.274240792,0.081805706,-0.867961258,-1.455477476,9.697776794,0.071345747,0.051312641,-0.023823727,0.010690134,-0.436292365,-0.510788709,0.559735298,0.485221878,-3.092612982,-1.421648324,-1.62000519,1.668750048,-43.20000076,-29.64375114,145.5421667,,,-1.421336621,9.608977556,-0.708873712,-8.775000572,-58.68750381,-44.94375229,0.043829547,-0.021685699,0.011606431,-1.421336621,9.608977556,-0.708873712,19.78296179,32,83,18,21
0.78,-0.215186656,-0.266049385,0.135482281,-1.458464801,9.697305202,0.074354507,0.067225668,-0.055649782,-0.004459313,-0.436204195,-0.511018604,0.559661478,0.485144183,-3.090655565,-1.421324909,-1.61775434,5.90625,-48.78750229,-35.17500305,144.2090038,,,-1.618026662,9.463134956,0.517328259,-4.537500381,-64.2562561,-50.47500229,0.059742576,-0.053511755,-0.003543016,-1.618026662,9.463134956,0.517328259,19.79433863,32,83,18,21
0.79,0.044098854,-0.39058876,0.806893408,-1.454537511,9.697808266,0.084958639,-0.023304491,0.025595235,-0.054916743,-0.435906976,-0.511080295,0.559426218,0.485617459,-3.083248019,-1.421669543,-1.610820889,2.493750095,-48.37500381,-36.09375,143.2724982,,,-1.284945774,9.342536736,0.759960473,-7.950000286,-63.86250305,-51.39375305,-0.030787584,0.027733261,-0.054000446,-1.284945774,9.342536736,0.759960473,19.78463476,32,83,18,21
0.8,0.172002077,-0.396177769,-0.409871891,-1.448535979,9.698744297,0.080442846,-0.058032153,0.011911864,-0.027794348,-0.436205104,-0.510846168,0.559366584,0.485664815,-3.08611536,-1.422314048,-1.613609493,1.368750095,-46.63125229,-32.66250229,144.9909748,0.039627075,996.619812,-1.392024577,8.945567369,-0.548554588,-9.056250572,-62.11875153,-47.96250153,-0.065515247,0.01404989,-0.02687805,-1.392024577,8.945567369,-0.548554588,19.81452414,32,83,18,21
0.81,0.680891275,-0.251203537,-1.033884645,-1.447416186,9.698983192,0.071336359,0.027763804,-0.002871064,0.036835145,-0.436660767,-0.510786772,0.559369802,0.485314012,-3.092347383,-1.422478557,-1.619094133,4.950000286,-45.16875076,-32.04375076,144.6472338,,,-1.191147101,8.921878433,-0.906401217,-5.475000381,-60.65625381,-47.34375,0.020280711,-7.33E-04,0.037751444,-1.191147101,8.921878433,-0.906401217,19.80493193,32,83,18,21
0.82,0.064160228,-0.87121439,-0.705445334,-1.452900708,9.698204994,0.065489974,0.007971785,0.022907429,0.036835145,-0.436654821,-0.510732651,0.559669077,0.485031173,-3.096547723,-1.421941817,-1.623373151,2.981250048,-46.46250153,-32.70000076,144.8623709,,,-1.436650705,8.812287331,-0.364187613,-7.462500095,-61.95000076,-48,4.89E-04,0.025045456,0.037751444,-1.436650705,8.812287331,-0.364187613,19.79323592,32,83,18,21
0.83,0.025307298,-0.787482262,-0.349958122,-1.454440296,9.698019028,0.058423406,-0.040164359,0.030543238,-0.013286309,-0.436697498,-0.510455459,0.559992015,0.484911799,-3.101446509,-1.421814501,-1.628712237,3.918750048,-46.3125,-35.55000305,142.4897447,,,-0.961316496,9.524630547,-0.286540512,-6.525000095,-61.80000305,-50.85000229,-0.047647453,0.032681266,-0.012370012,-0.961316496,9.524630547,-0.286540512,19.78254233,32,83,18,21
0.84,0.784506589,-0.19299984,-0.695739746,-1.450981021,9.698600769,0.046660466,-0.03564396,0.047219846,0.063224505,-0.437304914,-0.510294884,0.559980869,0.484546095,-3.109447241,-1.422214568,-1.635884464,3.712500095,-44.96250153,-32.45625305,144.1763057,-0.013214111,996.6262817,-0.658504784,9.73208828,-0.644626436,-6.712500095,-60.43125153,-47.75625229,-0.043127052,0.049357875,0.064140802,-0.658504784,9.73208828,-0.644626436,19.79243929,32,83,18,21
0.85,0.212820768,0.513729572,-0.306958064,-1.455714345,9.697926044,0.038739711,-0.010231985,-0.034758207,0.111116304,-0.43767181,-0.51051259,0.559997916,0.483965486,-3.114986062,-1.421751022,-1.640272319,2.118750095,-47.70000076,-33.13125229,145.2171027,,,-1.355534032,9.873982668,-0.212961219,-8.306250572,-63.18750381,-48.43125153,-0.017715079,-0.03262018,0.112032601,-1.355534032,9.873982668,-0.212961219,19.79300733,32,83,18,21
0.86,-0.214273989,0.578083992,0.358485132,-1.462147534,9.696943283,0.042322865,0.015882484,-0.004734202,0.059712031,-0.437446758,-0.510800213,0.560028523,0.483830065,-3.112657547,-1.421077669,-1.63777864,3.018750191,-43.6875,-33.16875076,142.7932329,,,-1.779781485,10.17188892,0.436450851,-7.425000191,-59.15625381,-48.46875381,0.008399391,-0.002596175,0.06062833,-1.779781485,10.17188892,0.436450851,19.80918425,32,83,18,21
0.87,-0.552392781,0.026733875,0.105849408,-1.467108846,9.696160316,0.049478689,0.033505934,0.028527385,-0.018142684,-0.43682389,-0.510755777,0.560294777,0.484131292,-3.107880473,-1.420542896,-1.634242713,1.237500072,-50.98125076,-39.60000229,142.1615046,,,-2.028156471,9.550712204,0.066520464,-9.206250191,-66.45000458,-54.90000153,0.026022839,0.030665412,-0.017226387,-2.028156471,9.550712204,0.066520464,19.8055023,32,83,18,21
0.88,-0.400647283,-0.169536591,-0.42224443,-1.467495084,9.696098328,0.050210025,0.035277441,0.074830936,-0.064751666,-0.436494797,-0.510437667,0.560602188,0.484407753,-3.107390881,-1.420500636,-1.634989381,5.231250286,-47.98125076,-37.21875,142.1994954,-0.039627075,996.6293945,-1.776072621,9.531808853,-0.43908295,-5.212500095,-63.45000076,-52.51875305,0.027794347,0.076968964,-0.063835369,-1.776072621,9.531808853,-0.43908295,19.81548851,32,83,18,21
0.89,0.096950471,-0.151567459,-0.6274845,-1.464208186,9.696628094,0.043412369,-0.023304491,0.033658649,-0.033902994,-0.436706468,-0.510115474,0.560745984,0.484389931,-3.111954927,-1.4208619,-1.639789581,5.381250381,-49.53750229,-39.13125229,141.6936677,,,-0.922672403,9.553105164,-0.574756002,-5.0625,-65.02500153,-54.43125153,-0.030787585,0.035796676,-0.032986698,-0.922672403,9.553105164,-0.574756002,19.7988886,32,83,18,21
0.9,0.891337305,-0.017642021,-0.29549668,-1.45678091,9.697772026,0.037299033,0.003695732,0.013988803,0.045020734,-0.43735534,-0.510119647,0.56040439,0.484195352,-3.115994453,-1.421645164,-1.642632186,3.243750095,-50.04375076,-39.15000153,141.9633773,,,-0.459900504,9.947442245,0.158404855,-7.200000286,-65.53125,-54.45000076,-0.003787362,0.01612683,0.045937031,-0.459900504,9.947442245,0.158404855,19.78478377,32,83,18,21
0.91,0.82907784,0.670952797,0.563599348,-1.453122854,9.698303699,0.041538503,-0.013744458,-0.004123337,0.088269962,-0.437717974,-0.510590166,0.559809178,0.484060258,-3.113014817,-1.422010005,-1.638081729,4.875,-48.39375305,-38.28750229,141.6501456,,,-0.823729187,10.25025392,0.610169783,-5.568750381,-63.86250305,-53.58750153,-0.021227551,-0.001985311,0.089186259,-0.823729187,10.25025392,0.610169783,19.80852979,32,83,18,21
0.92,-0.053012609,0.601561546,0.099327236,-1.458083451,9.697547913,0.043973692,-0.008032871,-0.015454879,0.083871733,-0.437663779,-0.510931075,0.559724033,0.483847961,-3.111442924,-1.421491504,-1.635924935,2.943750143,-46.89375305,-39.41250229,139.9541637,-0.066055298,996.6325073,-1.691725612,10.08048344,-0.076091751,-7.500000477,-62.38125229,-54.71250153,-0.015515965,-0.013316852,0.084788033,-1.691725612,10.08048344,-0.076091751,19.8104314,32,83,18,21
0.93,-0.7791273,-0.009050369,-0.434457928,-1.46870029,9.695942879,0.044631787,0.062949616,0.015943571,0.021319181,-0.437134027,-0.510919094,0.560218275,0.48376742,-3.111214519,-1.420394957,-1.636659622,1.650000095,-48.58125305,-37.57500076,142.279966,,,-2.325345087,9.695238686,-0.266081879,-8.793750763,-64.05000305,-52.87500381,0.055466522,0.018081597,0.022235478,-2.325345087,9.695238686,-0.266081879,19.80245109,32,83,18,21
0.94,-0.580936432,-0.042459488,0.230225623,-1.472790182,9.695304394,0.048510889,0.011300999,0.010231985,-0.04092794,-0.436589763,-0.510729969,0.560576737,0.48404333,-3.108666182,-1.419960678,-1.635486186,5.025000095,-48.63750076,-38.00625229,141.995266,,,-1.968694806,9.55932641,0.331405938,-5.418750286,-64.125,-53.30625153,0.003817905,0.012370012,-0.040011643,-1.968694806,9.55932641,0.331405938,19.81083869,32,83,18,21
0.95,0.373123884,-0.158078194,0.408151388,-1.467267156,9.696116447,0.053434093,0.01188132,0.071410093,-0.06298016,-0.436463058,-0.510575235,0.560466528,0.484448344,-3.105191231,-1.420512199,-1.632588029,8.306250572,-45.01875305,-34.93125153,142.1911593,,,-1.015035343,9.513862801,0.385244436,-2.137500048,-60.48750305,-50.23125076,0.004398226,0.07354812,-0.062063861,-1.015035343,9.513862801,0.385244436,19.79975182,32,83,18,21
0.96,0.643015891,0.03681612,0.0208745,-1.462094963,9.696893215,0.054038635,-0.014874557,0.029504768,0.03035998,-0.436644331,-0.510545909,0.560257941,0.484557122,-3.10465014,-1.421043098,-1.631792188,4.012500286,-50.34375381,-38.34375,142.705699,-0.060775757,996.631958,-0.963350415,9.561240768,-0.414436886,-6.431250095,-65.8125,-53.64375305,-0.022357651,0.031642795,0.031276277,-0.963350415,9.561240768,-0.414436886,19.80090931,32,83,18,21
0.97,0.369486213,-0.272049427,-0.634416908,-1.464653909,9.696534634,0.048900612,0.039400779,-0.02367101,0.084757488,-0.436947614,-0.510735452,0.560201645,0.484148934,-3.108217478,-1.420798361,-1.634399354,0.28125,-45.76875305,-33.03750229,144.1769186,,,-0.97088778,10.13898754,-0.133998059,-10.16250038,-61.25625229,-48.33750153,0.031917684,-0.021532983,0.085673787,-0.97088778,10.13898754,-0.133998059,19.79710164,32,83,18,21
0.98,-0.251548886,0.096617222,0.608448654,-1.473063827,9.695234299,0.053663297,0.019089525,-0.038056874,0.065301445,-0.436696857,-0.511166304,0.560191363,0.483932287,-3.105182052,-1.419914067,-1.630958378,5.71875,-46.16250229,-34.96875,142.855555,,,-1.798445511,9.757930565,1.025563788,-4.725000381,-61.65000153,-50.26875305,0.01160643,-0.035918849,0.066217744,-1.798445511,9.757930565,1.025563788,19.78101677,32,83,18,21
0.99,-0.540673137,0.447636127,1.326505482,-1.479889631,9.694112778,0.066880122,-0.014508038,-0.021930046,0.022052219,-0.436003327,-0.511489332,0.560207158,0.484197944,-3.096434593,-1.419155061,-1.622868299,3.187500238,-43.76250076,-34.18125153,142.0079367,,,-2.233101696,9.636494875,1.211964682,-7.237500191,-59.23125076,-49.48125076,-0.021991132,-0.019792019,0.022968516,-2.233101696,9.636494875,1.211964682,19.78431566,32,83,18,21
1,-0.750763237,-0.221622467,0.289801415,-1.488514662,9.692728043,0.075663626,0.025961753,0.066431545,0.015118904,-0.435137942,-0.511452883,0.560632676,0.484522179,-3.090806603,-1.418222606,-1.618902087,3.918750048,-45.82500076,-32.0625,145.0205693,-0.060775757,996.631958,-2.314816594,9.399964333,0.292881485,-6.525000095,-61.31250381,-47.36250305,0.01847866,0.068569573,0.0160352,-2.314816594,9.399964333,0.292881485,19.78125717,32,83,18,21
1.01,-0.802232981,0.101890564,-0.053585663,-1.49240768,9.692120075,0.076873217,-2.14E-04,0.031703882,-0.066156656,-0.434550732,-0.511049509,0.561177313,0.484844357,-3.090128779,-1.417815566,-1.620090961,6.712500095,-42.69375229,-31.08750153,143.9397248,,,-2.196132636,9.696196175,-0.037328037,-3.731250048,-58.16250229,-46.38750076,-0.007696896,0.033841908,-0.065240359,-2.196132636,9.696196175,-0.037328037,19.80545642,32,83,18,21
1.02,0.149225593,-0.387942314,-0.578760147,-1.486230254,9.693094254,0.073723152,0.008093958,0.061147565,-0.094745128,-0.434656352,-0.510662496,0.561249077,0.485074431,-3.092029095,-1.418468595,-1.622574925,4.143750191,-46.65000153,-35.625,142.6322736,,,-1.2352947,9.212965488,-0.518046111,-6.300000191,-62.13750076,-50.92500305,6.11E-04,0.063285591,-0.09382883,-1.2352947,9.212965488,-0.518046111,19.79257424,32,83,18,21
1.03,0.437198281,-0.146790028,-0.522038877,-1.479745805,9.694113255,0.070123978,-0.001679878,0.001374446,-0.01404989,-0.434988335,-0.510495156,0.561106712,0.485117614,-3.094240069,-1.419154644,-1.624517977,4.068750381,-43.89375305,-31.35000038,144.464639,,,-0.93702935,9.457870865,-0.465164733,-6.375000477,-59.38125229,-46.65000153,-0.009162972,0.003512473,-0.013133593,-0.93702935,9.457870865,-0.465164733,19.80034283,32,83,18,21
1.04,0.511074811,-0.096417427,-0.376385227,-1.477880657,9.694431782,0.065160885,0.002474002,-0.032925612,0.061636258,-0.435436636,-0.510627866,0.560901165,0.484813347,-3.097530246,-1.419369996,-1.626711607,3.750000238,-47.36250305,-34.48125076,143.9443156,-0.071334839,996.6331177,-1.221775234,9.649775124,-0.075134632,-6.693750381,-62.83125305,-49.78125381,-0.005009091,-0.030787585,0.062552554,-1.221775234,9.649775124,-0.075134632,19.81630266,32,83,18,21
1.05,-0.160710275,0.32542038,0.403942037,-1.485405445,9.693279266,0.065360375,-0.016493349,-0.051923507,0.078954272,-0.435362831,-0.510952443,0.560947597,0.484483823,-3.097620368,-1.418593287,-1.626269042,4.293750286,-44.47500229,-33.16875076,143.2850085,,,-1.833500355,10.13061261,0.785444021,-6.150000095,-59.96250153,-48.46875381,-0.023976443,-0.049785481,0.079870572,-1.833500355,10.13061261,0.785444021,19.78997169,32,83,18,21
1.06,-0.522736371,0.690891743,1.116509646,-1.492336273,9.692152977,0.073979538,-0.014263693,-0.009224058,0.017898338,-0.434800282,-0.511167079,0.561067015,0.484624296,-3.0920614,-1.417837501,-1.621322989,4.40625,-48.93750381,-35.77500153,143.8319096,,,-2.043949103,10.34752235,1.174875915,-6.037500381,-64.40625,-51.07500076,-0.021746786,-0.007086032,0.018814635,-2.043949103,10.34752235,1.174875915,19.79641532,32,83,18,21
1.07,-0.611496031,0.498891354,0.498326302,-1.490539432,9.692361832,0.082446814,8.86E-04,0.082772176,-0.083749562,-0.434222296,-0.510893404,0.561234564,0.485236645,-3.086334467,-1.417976975,-1.617233694,1.931250095,-45.39375305,-34.27500153,142.9450105,,,-2.033420682,10.17763195,0.378065988,-8.512500763,-60.88125229,-49.57500076,-0.00659734,0.084910203,-0.082833261,-2.033420682,10.17763195,0.378065988,19.81022205,32,83,18,21
1.08,-0.027322769,0.356241226,-0.485060871,-1.477583587,9.694373131,0.078980487,-0.022907429,0.058795733,-0.147829277,-0.434466064,-0.510289758,0.561195284,0.485698894,-3.088194728,-1.419331074,-1.619875252,5.850000381,-45.73125076,-33.11250305,144.092932,0.005279541,996.6239014,-1.326221973,10.20598674,-0.45164527,-4.59375,-61.21875381,-48.41250229,-0.030390523,0.06093376,-0.146912983,-1.326221973,10.20598674,-0.45164527,19.78915193,32,83,18,21
1.09,0.870595574,-0.458626747,-0.861187458,-1.466477752,9.696102142,0.073690139,0.010903936,0.006047561,-0.06017018,-0.4350833,-0.51011008,0.560854077,0.485729307,-3.091384888,-1.420503855,-1.622309446,1.893750072,-47.8125,-35.02500153,143.7753946,,,-0.402472766,9.605747223,-0.507278389,-8.53125,-63.30000305,-50.32500076,0.003420843,0.008185588,-0.059253884,-0.402472766,9.605747223,-0.507278389,19.7830792,32,83,18,21
1.1,1.007780552,0.121401787,-0.300735146,-1.46148473,9.696856022,0.073635269,0.032039858,-0.008735366,0.05064069,-0.435521066,-0.510348469,0.560410023,0.485599026,-3.091251373,-1.421017885,-1.620918036,6.018750191,-45.52500153,-32.90625,144.139953,,,-0.918365347,9.759366417,-0.054077793,-4.425000191,-61.01250076,-48.20625305,0.024556764,-0.00659734,0.051556987,-0.918365347,9.759366417,-0.054077793,19.79159006,32,83,18,21
1.11,0.140660763,-0.18919611,-0.027156506,-1.461193025,9.696895599,0.074283514,0.001374446,-0.006566796,0.002443459,-0.435666561,-0.510538429,0.560223728,0.485483825,-3.090798736,-1.421044648,-1.619826138,3.375000238,-45.76875305,-33.84375,143.5188897,,,-1.299302697,9.390632391,-0.04127619,-7.068750381,-61.25625229,-49.14375305,-0.006108648,-0.00442877,0.003359757,-1.299302697,9.390632391,-0.04127619,19.78644885,32,83,18,21
1.12,0.081978023,-0.174636364,-0.58043015,-1.459272444,9.697235584,0.067149546,-0.042852165,0.025595234,-0.01301142,-0.435886815,-0.51027894,0.56037271,0.485386938,-3.095609784,-1.421277761,-1.624727905,3.018750191,-45.82500076,-34.08750153,143.3558225,0.039627075,996.6199951,-1.424208021,9.500941467,-0.720718169,-7.425000191,-61.31250381,-49.38750076,-0.050335257,0.02773326,-0.012095123,-1.424208021,9.500941467,-0.720718169,19.81718791,32,83,18,21
